id-pub-id,id-exp-id,id,id-title,id-authors,id-institutes,id-city,id-country,id-climate-class,data-avail,data-link,data-supp-link,pub-type,pub-name,publisher,pub-year,pub-doi,exp-type,exp-spatial-typology,exp-domains,exp-domain-thermal,exp-domain-air-move,exp-domain-humidity,exp-domain-co2,exp-domain-light,exp-domain-acoustics,exp-domain-behaviour,exp-domain-iaq,exp-tested-t-min,exp-tested-t-max,exp-tested-target-temps,exp-year-start,exp-year-end,exp-seasons,exp-month-start,exp-month-end,exp-time,exp-hours,exp-normalisation-length,exp-session-length,pop-sample-size-calc,pop-sample-size-calc-type,pop-payment,pop-no-tot,pop-male-no,pop-fem-no,pop-m2f-no,pop-f2m-no,pop-male-ratio,pop-age-range,pop-age-mean,pop-age-std,pop-age-male-mean,pop-age-fem-mean,pop-bmi-mean,pop-bmi-std,pop-bmi-male-mean,pop-bmi-fem-mean,physio-parameter,physio-sensing-method,physio-body-site,physio-body-site-sagittal,physio-body-site-surface,physio-sensor-brand,physio-sensor-model,physio-mst-calculated,physio-mst-points,physio-mst-formula,physio-formulas,physio-mst-weighting,env-tdb,env-rh,env-v,env-tg,env-tsurface,env-twb,env-co2,env-illuminance,env-sound-level,env-tout,env-rhout,env-voc,env-light-color,env-solar-rad,ques-thermal-comfort,ques-thermal-sensation,ques-thermal-prefer,ques-thermal-accept,ques-thermal-satisfaction,ques-thermal-pleasure-pleasantness,ques-local-therm-comfort,ques-local-therm-sensation,ques-local-therm-satisfaction,ques-shivering,ques-sweating-sensation,ques-overall-comfort,ques-overall-satisfaction,ques-airmove-comfort,ques-airmove-sensation,ques-local-airmove-sensation,ques-airmove-perception,ques-airmove-prefer,ques-airmove-accept,ques-airmove-satisfaction,ques-humidity-comfort,ques-humidity-sensation,ques-humidity-prefer,ques-humidity-accept,ques-humidity-satisfaction,ques-light-comfort,ques-light-sensation,ques-visual-prefer,ques-light-prefer,ques-light-accept,ques-light-satisfaction,ques-iaq-comfort,ques-iaq-sensation,ques-iaq-prefer,ques-iaq-accept,ques-iaq-satisfaction,ques-odour-intensity,ques-sick-building-syndrome,ques-acoustic-comfort,ques-acoustic-sensation,ques-acoustic-prefer,ques-acoustic-accept,ques-acoustic-satisfaction,cognitive-test-done,cognitive-test-type,select-healthy,select-active-recent-illness,select-no-ongoing-treatment-medication-use,select-age-range,select-healthy-cv-bp-disease,select-neuro-disease,select-metabolic-syndrome,select-immune-related-diseases,select-previous-knowledge,select-thermal-history,select-smoking,select-bmi-range,select-colour-weakness-eyesight,select-hearing,select-lang-skills,select-alcohol,select-dominant-hand,select-contraceptive-type,select-activity-level,select-chronotype,select-emotionally-stable,select-neurodivergent,select-thermal-sensitivity,select-pregnancy,select-diet-weight-change,select-hormone-therapy,select-menopause,select-no-medical-implant,select-sex,part-meta-age,part-meta-sex,part-meta-height,part-meta-weight,part-meta-bmi,part-meta-ponderal-index,part-meta-body-fat,part-meta-ethnicity-nationality,part-meta-bsa,part-meta-thermal-history-background,part-meta-education-profession,part-meta-thermal-sensitivity-preference,part-meta-personality,part-meta-psych-eval,part-meta-smoking,part-meta-activity-level,part-meta-health-status,part-meta-chronotype,part-recent-chrono-change,part-meta-bmr-rmr,part-meta-alcohol-use,part-meta-mens-timing,part-meta-contraceptive-type,part-meta-reg-coffee,part-meta-reg-sleep-time,part-meta-reg-work time,protocol-fixed-clo,protocol-observed-clo,protocol-avoid-stimulant,protocol-avoid-activity,protocol-avoid-heavy-food,protocol-rest-sleep,protocol-circadian,protocol-mens-timing,protocol-time-btw-sessions,protocol-instruction-practice,protocol-diary,protocol-maintain-routine,protocol-blinded,protocol-random,protocol-balancing,protocol-subjects-not-allowed-to-discuss,protocol-food,protocol-water,protocol-prep-body-site,protocol-defined-activity,protocol-observed-met
38,1,38_1,Effect of adaptive opportunity on cognitive performance in warm environments,"Nishihara, N.; Xiong, J.; Kim, J.; Zhu, H.; de Dear, R.","The University of Sydney, University of the Sacred Heart, Qingdao University of Technology",Sydney,Australia,Cfa,NR,NR,https://ars.els-cdn.com/content/image/1-s2.0-S0048969722007902-mmc1.docx,J,Science of the Total Environment,Elsevier,2022,https://doi.org/10.1016/j.scitotenv.2022.153698,Lab,Office/Workstations,"Air temperature, Air velocity",1,1,NR,NR,NR,NR,NR,NR,22,28,"22, 28",2020,2020,Summer,NR,NR,2020: Summer,NR,NR,120,NR,NAN,Y,18,18,0,0,0,100.00%,NR,28.1,4.5,28.1,NAN,23.2,3,23.2,NAN,Skin temperature,Thermochron,Chest,NR,Anterior,iButton,DS1992L,Y,4,Ramanathan (1964),Mean skin temperature = 0.3(tchest + tarm) + 0.2(tthigh + tleg),0.3,"0.7, 1.1","0.7, 1.1",1.1,1.1,NR,NR,1.1,0.7,MNR,NR,NR,NR,NR,NR,"points=4; range=(-3, -2); scale=(""very uncomfortable"", ""uncomfortable"")","points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")","points=3; range=(-1, 0, +1); scale=(""cooler"", ""no change"", ""warmer"")",NR,"points=4; range=(-1, 0, 0, +1); scale=(""dissatisfied"", ""just dissatisfied"", ""just satisfied"", ""satisfied"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,n-back tasks,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,Y,NR,NR,NR,NR,Y,NR
38,1,38_1,Effect of adaptive opportunity on cognitive performance in warm environments,"Nishihara, N.; Xiong, J.; Kim, J.; Zhu, H.; de Dear, R.","The University of Sydney, University of the Sacred Heart, Qingdao University of Technology",Sydney,Australia,Cfa,NR,NR,https://ars.els-cdn.com/content/image/1-s2.0-S0048969722007902-mmc1.docx,J,Science of the Total Environment,Elsevier,2022,https://doi.org/10.1016/j.scitotenv.2022.153698,Lab,Office/Workstations,"Air temperature, Air velocity",1,1,NR,NR,NR,NR,NR,NR,22,28,"22, 28",2020,2020,Summer,NR,NR,2020: Summer,NR,NR,120,NR,NAN,Y,18,18,0,0,0,100.00%,NR,28.1,4.5,28.1,NAN,23.2,3,23.2,NAN,Skin temperature,Thermochron,Upper arm,Left,NR,iButton,DS1992L,Y,4,Ramanathan (1964),Mean skin temperature = 0.3(tchest + tarm) + 0.2(tthigh + tleg),0.3,"0.7, 1.1","0.7, 1.1",1.1,1.1,NR,NR,1.1,0.7,MNR,NR,NR,NR,NR,NR,"points=4; range=(-3, -2); scale=(""very uncomfortable"", ""uncomfortable"")","points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")","points=3; range=(-1, 0, +1); scale=(""cooler"", ""no change"", ""warmer"")",NR,"points=4; range=(-1, 0, 0, +1); scale=(""dissatisfied"", ""just dissatisfied"", ""just satisfied"", ""satisfied"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,n-back tasks,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,Y,NR,NR,NR,NR,Y,NR
38,1,38_1,Effect of adaptive opportunity on cognitive performance in warm environments,"Nishihara, N.; Xiong, J.; Kim, J.; Zhu, H.; de Dear, R.","The University of Sydney, University of the Sacred Heart, Qingdao University of Technology",Sydney,Australia,Cfa,NR,NR,https://ars.els-cdn.com/content/image/1-s2.0-S0048969722007902-mmc1.docx,J,Science of the Total Environment,Elsevier,2022,https://doi.org/10.1016/j.scitotenv.2022.153698,Lab,Office/Workstations,"Air temperature, Air velocity",1,1,NR,NR,NR,NR,NR,NR,22,28,"22, 28",2020,2020,Summer,NR,NR,2020: Summer,NR,NR,120,NR,NAN,Y,18,18,0,0,0,100.00%,NR,28.1,4.5,28.1,NAN,23.2,3,23.2,NAN,Skin temperature,Thermochron,Thigh,Left,NR,iButton,DS1992L,Y,4,Ramanathan (1964),Mean skin temperature = 0.3(tchest + tarm) + 0.2(tthigh + tleg),0.2,"0.7, 1.1","0.7, 1.1",1.1,1.1,NR,NR,1.1,0.7,MNR,NR,NR,NR,NR,NR,"points=4; range=(-3, -2); scale=(""very uncomfortable"", ""uncomfortable"")","points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")","points=3; range=(-1, 0, +1); scale=(""cooler"", ""no change"", ""warmer"")",NR,"points=4; range=(-1, 0, 0, +1); scale=(""dissatisfied"", ""just dissatisfied"", ""just satisfied"", ""satisfied"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,n-back tasks,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,Y,NR,NR,NR,NR,Y,NR
38,1,38_1,Effect of adaptive opportunity on cognitive performance in warm environments,"Nishihara, N.; Xiong, J.; Kim, J.; Zhu, H.; de Dear, R.","The University of Sydney, University of the Sacred Heart, Qingdao University of Technology",Sydney,Australia,Cfa,NR,NR,https://ars.els-cdn.com/content/image/1-s2.0-S0048969722007902-mmc1.docx,J,Science of the Total Environment,Elsevier,2022,https://doi.org/10.1016/j.scitotenv.2022.153698,Lab,Office/Workstations,"Air temperature, Air velocity",1,1,NR,NR,NR,NR,NR,NR,22,28,"22, 28",2020,2020,Summer,NR,NR,2020: Summer,NR,NR,120,NR,NAN,Y,18,18,0,0,0,100.00%,NR,28.1,4.5,28.1,NAN,23.2,3,23.2,NAN,Skin temperature,Thermochron,Shin,Left,Anterior,iButton,DS1992L,Y,4,Ramanathan (1964),Mean skin temperature = 0.3(tchest + tarm) + 0.2(tthigh + tleg),0.2,"0.7, 1.1","0.7, 1.1",1.1,1.1,NR,NR,1.1,0.7,MNR,NR,NR,NR,NR,NR,"points=4; range=(-3, -2); scale=(""very uncomfortable"", ""uncomfortable"")","points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")","points=3; range=(-1, 0, +1); scale=(""cooler"", ""no change"", ""warmer"")",NR,"points=4; range=(-1, 0, 0, +1); scale=(""dissatisfied"", ""just dissatisfied"", ""just satisfied"", ""satisfied"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,n-back tasks,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,Y,NR,NR,NR,NR,Y,NR
38,1,38_1,Effect of adaptive opportunity on cognitive performance in warm environments,"Nishihara, N.; Xiong, J.; Kim, J.; Zhu, H.; de Dear, R.","The University of Sydney, University of the Sacred Heart, Qingdao University of Technology",Sydney,Australia,Cfa,NR,NR,https://ars.els-cdn.com/content/image/1-s2.0-S0048969722007902-mmc1.docx,J,Science of the Total Environment,Elsevier,2022,https://doi.org/10.1016/j.scitotenv.2022.153698,Lab,Office/Workstations,"Air temperature, Air velocity",1,1,NR,NR,NR,NR,NR,NR,22,28,"22, 28",2020,2020,Summer,NR,NR,2020: Summer,NR,NR,120,NR,NAN,Y,18,18,0,0,0,100.00%,NR,28.1,4.5,28.1,NAN,23.2,3,23.2,NAN,Oxygen saturation,NIRS,Forehead,Middle,Anterior,DynaSense,Pocket NIRS-HM,NAN,NAN,NAN,NAN,NAN,"0.7, 1.1","0.7, 1.1",1.1,1.1,NR,NR,1.1,0.7,MNR,NR,NR,NR,NR,NR,"points=4; range=(-3, -2); scale=(""very uncomfortable"", ""uncomfortable"")","points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")","points=3; range=(-1, 0, +1); scale=(""cooler"", ""no change"", ""warmer"")",NR,"points=4; range=(-1, 0, 0, +1); scale=(""dissatisfied"", ""just dissatisfied"", ""just satisfied"", ""satisfied"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,n-back tasks,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,Y,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,Y,NR,NR,NR,NR,Y,NR
39,1,39_1,Effect of environmental parameters on heat transfer characteristics and thermal sensation of human body with step change of temperature,"Qi, L.; Wu, Q.; Zhang, L.; Liu, J.","University of Shanghai for Science and Technology, Shanghai Key Laboratory of Multiphase Flow and Heat
Transfer in Power Engineering",Shanghai,China,Cfa,NR,NR,NR,J,Heat and Mass Transfer,Springer Nature,2022,https://doi.org/10.1007/s00231-021-03151-5,Lab,NR,"Air temperature: Double step change, Air velocity",1,1,NR,NR,NR,NR,NR,NR,26,30,"26, 28, 30, 32",NR,NR,NR,NR,NR,NR,NR,60,60,NR,NAN,NR,30,15,15,0,0,50.00%,NR,25.5,2.14,NR,NR,20.94,3.23,NR,NR,Skin temperature,Thermocouple,Forehead,Middle,Anterior,Omega,T-type,Y,10,NC,NR,NR,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,"points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,Y,NR,Y,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,Y,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR
39,1,39_1,Effect of environmental parameters on heat transfer characteristics and thermal sensation of human body with step change of temperature,"Qi, L.; Wu, Q.; Zhang, L.; Liu, J.","University of Shanghai for Science and Technology, Shanghai Key Laboratory of Multiphase Flow and Heat
Transfer in Power Engineering",Shanghai,China,Cfa,NR,NR,NR,J,Heat and Mass Transfer,Springer Nature,2022,https://doi.org/10.1007/s00231-021-03151-5,Lab,NR,"Air temperature: Double step change, Air velocity",1,1,NR,NR,NR,NR,NR,NR,26,30,"26, 28, 30, 32",NR,NR,NR,NR,NR,NR,NR,60,60,NR,NAN,NR,30,15,15,0,0,50.00%,NR,25.5,2.14,NR,NR,20.94,3.23,NR,NR,Skin temperature,Thermocouple,Chest,Middle,Anterior,Omega,T-type,Y,10,NC,NR,NR,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,"points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,Y,NR,Y,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,Y,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR
39,1,39_1,Effect of environmental parameters on heat transfer characteristics and thermal sensation of human body with step change of temperature,"Qi, L.; Wu, Q.; Zhang, L.; Liu, J.","University of Shanghai for Science and Technology, Shanghai Key Laboratory of Multiphase Flow and Heat
Transfer in Power Engineering",Shanghai,China,Cfa,NR,NR,NR,J,Heat and Mass Transfer,Springer Nature,2022,https://doi.org/10.1007/s00231-021-03151-5,Lab,NR,"Air temperature: Double step change, Air velocity",1,1,NR,NR,NR,NR,NR,NR,26,30,"26, 28, 30, 32",NR,NR,NR,NR,NR,NR,NR,60,60,NR,NAN,NR,30,15,15,0,0,50.00%,NR,25.5,2.14,NR,NR,20.94,3.23,NR,NR,Skin temperature,Thermocouple,Back,Middle,Posterior,Omega,T-type,Y,10,NC,NR,NR,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,"points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,Y,NR,Y,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,Y,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR
39,1,39_1,Effect of environmental parameters on heat transfer characteristics and thermal sensation of human body with step change of temperature,"Qi, L.; Wu, Q.; Zhang, L.; Liu, J.","University of Shanghai for Science and Technology, Shanghai Key Laboratory of Multiphase Flow and Heat
Transfer in Power Engineering",Shanghai,China,Cfa,NR,NR,NR,J,Heat and Mass Transfer,Springer Nature,2022,https://doi.org/10.1007/s00231-021-03151-5,Lab,NR,"Air temperature: Double step change, Air velocity",1,1,NR,NR,NR,NR,NR,NR,26,30,"26, 28, 30, 32",NR,NR,NR,NR,NR,NR,NR,60,60,NR,NAN,NR,30,15,15,0,0,50.00%,NR,25.5,2.14,NR,NR,20.94,3.23,NR,NR,Skin temperature,Thermocouple,Abdomen,Middle,Anterior,Omega,T-type,Y,10,NC,NR,NR,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,"points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,Y,NR,Y,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,Y,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR
39,1,39_1,Effect of environmental parameters on heat transfer characteristics and thermal sensation of human body with step change of temperature,"Qi, L.; Wu, Q.; Zhang, L.; Liu, J.","University of Shanghai for Science and Technology, Shanghai Key Laboratory of Multiphase Flow and Heat
Transfer in Power Engineering",Shanghai,China,Cfa,NR,NR,NR,J,Heat and Mass Transfer,Springer Nature,2022,https://doi.org/10.1007/s00231-021-03151-5,Lab,NR,"Air temperature: Double step change, Air velocity",1,1,NR,NR,NR,NR,NR,NR,26,30,"26, 28, 30, 32",NR,NR,NR,NR,NR,NR,NR,60,60,NR,NAN,NR,30,15,15,0,0,50.00%,NR,25.5,2.14,NR,NR,20.94,3.23,NR,NR,Skin temperature,Thermocouple,Upper arm,Left,Anterior,Omega,T-type,Y,10,NC,NR,NR,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,"points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,Y,NR,Y,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,Y,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR
39,1,39_1,Effect of environmental parameters on heat transfer characteristics and thermal sensation of human body with step change of temperature,"Qi, L.; Wu, Q.; Zhang, L.; Liu, J.","University of Shanghai for Science and Technology, Shanghai Key Laboratory of Multiphase Flow and Heat
Transfer in Power Engineering",Shanghai,China,Cfa,NR,NR,NR,J,Heat and Mass Transfer,Springer Nature,2022,https://doi.org/10.1007/s00231-021-03151-5,Lab,NR,"Air temperature: Double step change, Air velocity",1,1,NR,NR,NR,NR,NR,NR,26,30,"26, 28, 30, 32",NR,NR,NR,NR,NR,NR,NR,60,60,NR,NAN,NR,30,15,15,0,0,50.00%,NR,25.5,2.14,NR,NR,20.94,3.23,NR,NR,Skin temperature,Thermocouple,Lower arm,Left,Anterior,Omega,T-type,Y,10,NC,NR,NR,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,"points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,Y,NR,Y,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,Y,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR
39,1,39_1,Effect of environmental parameters on heat transfer characteristics and thermal sensation of human body with step change of temperature,"Qi, L.; Wu, Q.; Zhang, L.; Liu, J.","University of Shanghai for Science and Technology, Shanghai Key Laboratory of Multiphase Flow and Heat
Transfer in Power Engineering",Shanghai,China,Cfa,NR,NR,NR,J,Heat and Mass Transfer,Springer Nature,2022,https://doi.org/10.1007/s00231-021-03151-5,Lab,NR,"Air temperature: Double step change, Air velocity",1,1,NR,NR,NR,NR,NR,NR,26,30,"26, 28, 30, 32",NR,NR,NR,NR,NR,NR,NR,60,60,NR,NAN,NR,30,15,15,0,0,50.00%,NR,25.5,2.14,NR,NR,20.94,3.23,NR,NR,Skin temperature,Thermocouple,Hand,Left,Dorsal,Omega,T-type,Y,10,NC,NR,NR,MNR,MNR,MNR,MNR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,"points=7; range=(-3, -2, -1, 0, +1, +2, +3); scale=(""cold"", ""cool"", ""slightly cool"", ""neutral"", ""slightly warm"", ""warm"", ""hot"")",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NAN,Y,NR,Y,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,Y,Y,Y,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,Y,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR
